dataset,contract,domain,rep,total_s,fixpoint_s,encoded,status
rsd,09_ERC20Staking_ree2,Box,3,1.49,0.618,True,OK
rsd,09_ERC20Staking_ree2,Octagon,1,1.58,0.7005,True,OK
rsd,09_ERC20Staking_ree2,Octagon,2,1.57,0.7072,True,OK
rsd,09_ERC20Staking_ree2,Octagon,3,1.58,0.6934,True,OK
rsd,09_ERC20Staking_ree2,Polka,1,1.52,0.6343,True,OK
rsd,09_ERC20Staking_ree2,Polka,2,1.51,0.6436,True,OK
rsd,09_ERC20Staking_ree2,Polka,3,1.53,0.644,True,OK
rsd,09_ERC20Staking_ree3,Box,1,1.55,0.617,True,OK
rsd,09_ERC20Staking_ree3,Box,2,1.52,0.6173,True,OK
rsd,09_ERC20Staking_ree3,Box,3,1.52,0.6185,True,OK
rsd,09_ERC20Staking_ree3,Octagon,1,1.59,0.7029,True,OK
rsd,09_ERC20Staking_ree3,Octagon,2,1.64,0.7201,True,OK
rsd,09_ERC20Staking_ree3,Octagon,3,1.61,0.7094,True,OK
rsd,09_ERC20Staking_ree3,Polka,1,1.55,0.6636,True,OK
rsd,09_ERC20Staking_ree3,Polka,2,1.56,0.6448,True,OK
rsd,09_ERC20Staking_ree3,Polka,3,1.54,0.6429,True,OK
rsd,09_ERC20Staticcall_ree1,Box,1,0.82,0.0,False,OK
rsd,09_ERC20_ree1,Box,1,0.8,0.0,False,OK
rsd,09_ERC20_ree2,Box,1,0.81,0.0,False,OK
rsd,12_OnlyOwner_ree1,Box,1,0.07,0.0,False,ERR
rsd,13_LoopCrossMod_ree1,Box,1,2.95,1.8687,True,OK
rsd,13_LoopCrossMod_ree1,Box,2,2.96,1.8677,True,OK
rsd,13_LoopCrossMod_ree1,Box,3,2.94,1.8576000000000001,True,OK
rsd,13_LoopCrossMod_ree1,Octagon,1,3.15,2.0743,True,OK
rsd,13_LoopCrossMod_ree1,Octagon,2,3.16,2.0747999999999998,True,OK
rsd,13_LoopCrossMod_ree1,Octagon,3,3.23,2.1444,True,OK
rsd,13_LoopCrossMod_ree1,Polka,1,3.04,1.9335,True,OK
rsd,13_LoopCrossMod_ree1,Polka,2,3.06,1.9466,True,OK
rsd,13_LoopCrossMod_ree1,Polka,3,3.05,1.971,True,OK
rsd,13_LoopCrossMod_ree2,Box,1,2.93,1.864,True,OK
rsd,13_LoopCrossMod_ree2,Box,2,2.92,1.8622999999999998,True,OK
rsd,13_LoopCrossMod_ree2,Box,3,2.93,1.8629,True,OK
rsd,13_LoopCrossMod_ree2,Octagon,1,3.36,2.2344999999999997,True,OK
rsd,13_LoopCrossMod_ree2,Octagon,2,3.18,2.0813,True,OK
rsd,13_LoopCrossMod_ree2,Octagon,3,3.22,2.1213,True,OK
rsd,13_LoopCrossMod_ree2,Polka,1,3.03,1.9362,True,OK
rsd,13_LoopCrossMod_ree2,Polka,2,3.05,1.9467999999999999,True,OK
rsd,13_LoopCrossMod_ree2,Polka,3,3.05,1.9315,True,OK
rsd,13_LoopCrossMod_ree3,Box,1,2.93,1.8647999999999998,True,OK
rsd,13_LoopCrossMod_ree3,Box,2,2.92,1.8568,True,OK
rsd,13_LoopCrossMod_ree3,Box,3,2.92,1.8632,True,OK
rsd,13_LoopCrossMod_ree3,Octagon,1,3.24,2.157,True,OK
rsd,13_LoopCrossMod_ree3,Octagon,2,3.22,2.1270000000000002,True,OK
rsd,13_LoopCrossMod_ree3,Octagon,3,3.13,2.0621,True,OK
rsd,13_LoopCrossMod_ree3,Polka,1,3.06,1.9548,True,OK
rsd,13_LoopCrossMod_ree3,Polka,2,3.02,1.9385,True,OK
rsd,13_LoopCrossMod_ree3,Polka,3,3.04,1.9468999999999999,True,OK
rsd,13_LoopCrossMutex_ree1,Box,1,2.94,1.8659,True,OK
rsd,13_LoopCrossMutex_ree1,Box,2,2.95,1.866,True,OK
rsd,13_LoopCrossMutex_ree1,Box,3,2.95,1.8677,True,OK
rsd,13_LoopCrossMutex_ree1,Octagon,1,3.16,2.0686999999999998,True,OK
rsd,13_LoopCrossMutex_ree1,Octagon,2,3.15,2.0769,True,OK
rsd,13_LoopCrossMutex_ree1,Octagon,3,3.19,2.0856000000000003,True,OK
rsd,13_LoopCrossMutex_ree1,Polka,1,3.05,1.9417,True,OK
rsd,13_LoopCrossMutex_ree1,Polka,2,3.04,1.9502000000000002,True,OK
rsd,13_LoopCrossMutex_ree1,Polka,3,3.04,1.9278,True,OK
rsd,13_Loop_ree1,Box,1,2.05,1.044,True,OK
rsd,13_Loop_ree1,Box,2,2.05,1.045,True,OK
rsd,13_Loop_ree1,Box,3,2.05,1.0439,True,OK
rsd,13_Loop_ree1,Octagon,1,2.13,1.1195,True,OK
rsd,13_Loop_ree1,Octagon,2,2.16,1.1235,True,OK
rsd,13_Loop_ree1,Octagon,3,2.12,1.0971,True,OK
rsd,13_Loop_ree1,Polka,1,2.06,1.0549,True,OK
rsd,13_Loop_ree1,Polka,2,2.06,1.0544,True,OK
rsd,13_Loop_ree1,Polka,3,2.06,1.0481,True,OK
rsd,14_DelegateCall_ree1,Box,1,0.79,0.0,False,OK
rsd,14_DelegateCall_ree2,Box,1,0.8,0.0,False,OK
rsd,14_DelegateCall_ree3,Box,1,0.8,0.0,False,OK
rsd,14_DelegateCall_ree4,Box,1,0.8,0.0,False,OK
rsd,15_ReadOnlyStaticcall_ree1,Box,1,0.89,0.0,False,OK
rsd,15_ReadOnly_ree1,Box,1,0.7,0.0,False,ERR
rsd,15_ReadOnly_ree2,Box,1,0.71,0.0,False,ERR
