filename,reentrancy,overflow,timestamp,tod,duration_s,exit_status,solc_version,swc_107_count,swc_101_count,swc_116_count,swc_114_count,raw_json_path
35257.sol,0,0,0,1,328.65,OK,0.4.25,0,0,0,1,results/mythril/qian/raw_json/35257.json
35268.sol,0,0,1,0,14.68,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/35268.json
35285.sol,0,0,1,0,4.1,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/35285.json
35322.sol,0,0,1,0,13.73,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/35322.json
35358.sol,0,0,1,0,13.79,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/35358.json
3543.sol,0,0,0,0,3.47,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/3543.json
3554.sol,0,0,0,0,4.26,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/3554.json
3555.sol,0,0,0,0,3.89,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/3555.json
35551.sol,0,0,1,0,5.25,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/35551.json
35661.sol,0,0,0,0,4.72,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/35661.json
35662.sol,0,0,0,0,5.21,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/35662.json
35713.sol,0,0,0,0,10.28,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/35713.json
35714.sol,0,0,0,0,4.87,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/35714.json
35806.sol,1,0,0,0,31.13,OK,0.4.25,1,0,0,0,results/mythril/qian/raw_json/35806.json
35807.sol,0,0,0,0,7.04,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/35807.json
35878.sol,0,0,0,0,36.69,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/35878.json
35897.sol,0,0,1,0,7.62,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/35897.json
35951.sol,0,0,0,0,9.38,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/35951.json
36451.sol,0,0,0,0,3.73,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/36451.json
36456.sol,1,0,0,0,19.72,OK,0.4.25,1,0,0,0,results/mythril/qian/raw_json/36456.json
36481.sol,0,0,1,0,159.83,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/36481.json
3654.sol,0,0,1,0,4.44,OK,0.4.25,0,0,2,0,results/mythril/qian/raw_json/3654.json
36563.sol,1,0,0,0,304.15,OK,0.4.25,1,0,0,0,results/mythril/qian/raw_json/36563.json
36661.sol,0,0,1,0,4.04,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/36661.json
36668.sol,0,0,0,0,6.52,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/36668.json
36737.sol,0,0,0,0,5.32,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/36737.json
36836.sol,1,0,0,1,26.9,OK,0.4.25,2,0,0,1,results/mythril/qian/raw_json/36836.json
36852.sol,0,1,0,0,28.19,OK,0.4.25,0,2,0,0,results/mythril/qian/raw_json/36852.json
37017.sol,0,0,1,0,5.69,OK,0.4.25,0,0,2,0,results/mythril/qian/raw_json/37017.json
3702.sol,0,0,0,0,4.23,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/3702.json
37155.sol,0,0,0,0,3.39,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/37155.json
37221.sol,0,0,0,0,4.19,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/37221.json
37274.sol,0,0,0,0,5.3,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/37274.json
3729.sol,0,0,0,0,3.68,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/3729.json
37390.sol,0,1,0,0,4.09,OK,0.4.25,0,1,0,0,results/mythril/qian/raw_json/37390.json
37474.sol,1,0,0,0,19.61,OK,0.4.25,1,0,0,0,results/mythril/qian/raw_json/37474.json
37499.sol,1,0,0,0,21.2,OK,0.4.25,1,0,0,0,results/mythril/qian/raw_json/37499.json
37514.sol,0,0,1,0,7.48,OK,0.4.25,0,0,3,0,results/mythril/qian/raw_json/37514.json
37559.sol,0,1,0,0,22.84,OK,0.4.25,0,3,0,0,results/mythril/qian/raw_json/37559.json
37645.sol,0,0,0,1,8.03,OK,0.4.25,0,0,0,1,results/mythril/qian/raw_json/37645.json
37646.sol,0,0,0,0,4.66,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/37646.json
37672.sol,0,0,0,0,8.37,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/37672.json
37676.sol,1,0,0,0,304.3,OK,0.4.25,1,0,0,0,results/mythril/qian/raw_json/37676.json
37679.sol,0,0,0,0,3.84,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/37679.json
37683.sol,0,1,0,0,13.8,OK,0.4.25,0,1,0,0,results/mythril/qian/raw_json/37683.json
37684.sol,0,0,0,0,4.3,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/37684.json
37707.sol,1,0,0,1,49.9,OK,0.4.25,4,0,0,1,results/mythril/qian/raw_json/37707.json
37708.sol,0,0,0,0,5.11,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/37708.json
3772.sol,0,0,1,0,5.13,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/3772.json
37836.sol,0,0,0,1,6.05,OK,0.4.25,0,0,0,1,results/mythril/qian/raw_json/37836.json
37891.sol,0,0,0,0,4.41,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/37891.json
37919.sol,0,0,1,0,4.14,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/37919.json
37920.sol,0,0,1,0,7.32,OK,0.4.25,0,0,2,0,results/mythril/qian/raw_json/37920.json
38057.sol,1,0,0,0,31.28,OK,0.4.25,1,0,0,0,results/mythril/qian/raw_json/38057.json
38096.sol,0,0,1,0,31.4,OK,0.4.25,0,0,2,0,results/mythril/qian/raw_json/38096.json
38239.sol,0,0,1,0,5.95,OK,0.4.25,0,0,2,0,results/mythril/qian/raw_json/38239.json
38250.sol,0,0,0,1,8.05,OK,0.4.25,0,0,0,1,results/mythril/qian/raw_json/38250.json
38392.sol,0,0,0,0,3.51,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/38392.json
38420.sol,0,1,0,1,7.12,OK,0.4.25,0,1,0,1,results/mythril/qian/raw_json/38420.json
38421.sol,0,0,0,0,5.51,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/38421.json
38543.sol,1,0,0,0,16.29,OK,0.4.25,1,0,0,0,results/mythril/qian/raw_json/38543.json
38651.sol,0,0,0,0,5.49,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/38651.json
38684.sol,0,0,0,0,3.26,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/38684.json
38709.sol,0,0,0,0,24.23,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/38709.json
38727.sol,0,0,0,0,7.35,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/38727.json
38828.sol,0,0,0,0,4.76,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/38828.json
38876.sol,0,0,1,1,7.2,OK,0.4.25,0,0,1,1,results/mythril/qian/raw_json/38876.json
38888.sol,0,0,1,0,6.28,OK,0.4.25,0,0,2,0,results/mythril/qian/raw_json/38888.json
38925.sol,0,0,1,0,5.62,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/38925.json
38947.sol,0,0,0,0,3.41,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/38947.json
38983.sol,0,0,0,0,3.83,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/38983.json
39019.sol,1,1,0,0,11.9,OK,0.4.25,3,1,0,0,results/mythril/qian/raw_json/39019.json
39032.sol,1,0,0,0,304.9,OK,0.4.25,1,0,0,0,results/mythril/qian/raw_json/39032.json
39091.sol,0,0,1,0,4.91,OK,0.4.25,0,0,2,0,results/mythril/qian/raw_json/39091.json
39095.sol,0,0,1,1,10.04,OK,0.4.25,0,0,1,1,results/mythril/qian/raw_json/39095.json
39114.sol,0,0,0,0,6.94,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/39114.json
39151.sol,1,0,0,0,16.1,OK,0.4.25,1,0,0,0,results/mythril/qian/raw_json/39151.json
39199.sol,1,0,0,0,304.69,OK,0.4.25,1,0,0,0,results/mythril/qian/raw_json/39199.json
39248.sol,0,0,0,0,6.64,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/39248.json
39268.sol,0,0,0,0,5.46,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/39268.json
39269.sol,1,0,0,0,44.36,OK,0.4.25,2,0,0,0,results/mythril/qian/raw_json/39269.json
39327.sol,0,0,0,0,6.84,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/39327.json
39341.sol,1,0,0,0,304.77,OK,0.4.25,1,0,0,0,results/mythril/qian/raw_json/39341.json
39425.sol,0,1,0,0,12.61,OK,0.4.25,0,1,0,0,results/mythril/qian/raw_json/39425.json
3952.sol,0,0,0,0,5.82,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/3952.json
39559.sol,0,0,0,0,7.46,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/39559.json
39583.sol,0,0,0,0,360.42,TIMEOUT,0.4.25,0,0,0,0,results/mythril/qian/raw_json/39583.json
39631.sol,0,0,0,0,3.85,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/39631.json
39644.sol,1,0,0,1,19.47,OK,0.4.25,1,0,0,1,results/mythril/qian/raw_json/39644.json
39664.sol,0,0,0,0,4.65,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/39664.json
39684.sol,0,0,0,0,7.62,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/39684.json
39705.sol,0,0,0,1,7.66,OK,0.4.25,0,0,0,1,results/mythril/qian/raw_json/39705.json
39715.sol,0,0,1,0,262.8,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/39715.json
39749.sol,0,0,0,0,4.07,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/39749.json
39750.sol,0,0,0,0,4.06,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/39750.json
39777.sol,0,0,0,0,6.07,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/39777.json
39778.sol,0,0,0,0,5.04,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/39778.json
39817.sol,1,0,0,0,13.54,OK,0.4.25,1,0,0,0,results/mythril/qian/raw_json/39817.json
39845.sol,0,0,0,0,5.21,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/39845.json
39866.sol,1,1,0,0,306.14,OK,0.4.25,7,5,0,0,results/mythril/qian/raw_json/39866.json
39867.sol,0,0,0,0,43.68,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/39867.json
39912.sol,0,0,0,0,9.79,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/39912.json
39934.sol,0,0,0,0,12.14,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/39934.json
4.sol,1,0,0,0,306.34,OK,0.4.25,1,0,0,0,results/mythril/qian/raw_json/4.json
400.sol,0,0,0,0,4.24,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/400.json
40005.sol,0,0,0,0,3.8,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/40005.json
40059.sol,0,0,0,0,3.27,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/40059.json
40089.sol,1,0,0,1,10.13,OK,0.4.25,1,0,0,1,results/mythril/qian/raw_json/40089.json
40090.sol,0,0,0,0,6.14,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/40090.json
40092.sol,1,0,0,1,10.44,OK,0.4.25,1,0,0,1,results/mythril/qian/raw_json/40092.json
40154.sol,0,1,1,0,9.93,OK,0.4.25,0,2,1,0,results/mythril/qian/raw_json/40154.json
40155.sol,0,0,0,0,4.34,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/40155.json
40203.sol,1,0,0,0,20.99,OK,0.4.25,1,0,0,0,results/mythril/qian/raw_json/40203.json
40239.sol,0,0,0,0,3.36,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/40239.json
40242.sol,1,0,0,0,304.45,OK,0.4.25,1,0,0,0,results/mythril/qian/raw_json/40242.json
40249.sol,0,0,0,1,9.54,OK,0.4.25,0,0,0,1,results/mythril/qian/raw_json/40249.json
40252.sol,0,0,0,0,4.29,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/40252.json
40299.sol,0,0,0,1,7.72,OK,0.4.25,0,0,0,1,results/mythril/qian/raw_json/40299.json
40336.sol,1,0,0,0,21.34,OK,0.4.25,1,0,0,0,results/mythril/qian/raw_json/40336.json
40340.sol,0,0,0,0,4.01,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/40340.json
40342.sol,1,0,0,0,29.87,OK,0.4.25,4,0,0,0,results/mythril/qian/raw_json/40342.json
40353.sol,0,0,0,0,4.29,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/40353.json
40357.sol,1,0,0,0,20.88,OK,0.4.25,1,0,0,0,results/mythril/qian/raw_json/40357.json
40366.sol,1,0,0,0,304.17,OK,0.4.25,1,0,0,0,results/mythril/qian/raw_json/40366.json
40413.sol,1,0,0,0,12.77,OK,0.4.25,1,0,0,0,results/mythril/qian/raw_json/40413.json
40415.sol,1,0,0,0,20.76,OK,0.4.25,3,0,0,0,results/mythril/qian/raw_json/40415.json
40419.sol,0,0,1,0,4.72,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/40419.json
40425.sol,0,0,0,0,3.44,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/40425.json
40451.sol,0,0,0,0,3.7,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/40451.json
40497.sol,0,0,0,0,5.28,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/40497.json
40499.sol,0,0,0,0,5.24,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/40499.json
40500.sol,1,0,0,0,38.03,OK,0.4.25,1,0,0,0,results/mythril/qian/raw_json/40500.json
40535.sol,0,0,0,0,5.51,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/40535.json
40539.sol,0,0,0,0,6.15,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/40539.json
40587.sol,0,0,0,0,4.54,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/40587.json
40611.sol,0,0,1,0,6.93,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/40611.json
40665.sol,0,0,0,0,4.56,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/40665.json
40720.sol,1,0,0,0,34.16,OK,0.4.25,1,0,0,0,results/mythril/qian/raw_json/40720.json
40726.sol,0,0,1,0,6.94,OK,0.4.25,0,0,2,0,results/mythril/qian/raw_json/40726.json
40727.sol,0,1,0,0,55.57,OK,0.4.25,0,1,0,0,results/mythril/qian/raw_json/40727.json
40732.sol,1,0,0,1,15.7,OK,0.4.25,2,0,0,1,results/mythril/qian/raw_json/40732.json
40733.sol,0,0,0,0,3.42,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/40733.json
40734.sol,1,0,0,1,13.76,OK,0.4.25,1,0,0,1,results/mythril/qian/raw_json/40734.json
40735.sol,0,0,0,0,8.71,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/40735.json
40736.sol,0,0,1,0,4.38,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/40736.json
40737.sol,0,0,0,0,7.09,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/40737.json
40738.sol,0,0,1,0,3.93,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/40738.json
40739.sol,0,0,1,0,5.02,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/40739.json
40740.sol,0,0,1,0,5.78,OK,0.4.25,0,0,2,0,results/mythril/qian/raw_json/40740.json
40741.sol,0,0,0,0,4.39,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/40741.json
40742.sol,0,0,0,0,5.95,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/40742.json
40743.sol,0,1,1,0,5.67,OK,0.4.25,0,1,1,0,results/mythril/qian/raw_json/40743.json
40744.sol,0,0,1,0,3.76,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/40744.json
40745.sol,0,0,1,0,3.83,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/40745.json
40746.sol,0,0,0,0,3.7,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/40746.json
40747.sol,0,0,0,0,4.31,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/40747.json
40748.sol,0,1,0,0,4.38,OK,0.4.25,0,2,0,0,results/mythril/qian/raw_json/40748.json
40749.sol,1,0,0,1,15.5,OK,0.4.25,2,0,0,1,results/mythril/qian/raw_json/40749.json
40750.sol,0,0,0,0,3.34,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/40750.json
40751.sol,0,0,1,0,6.57,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/40751.json
40752.sol,1,0,0,1,13.35,OK,0.4.25,1,0,0,1,results/mythril/qian/raw_json/40752.json
40753.sol,0,1,0,0,5.06,OK,0.4.25,0,2,0,0,results/mythril/qian/raw_json/40753.json
40754.sol,0,1,1,0,6.2,OK,0.4.25,0,1,2,0,results/mythril/qian/raw_json/40754.json
40755.sol,0,0,1,0,5.71,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/40755.json
40756.sol,0,0,1,0,4.09,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/40756.json
40757.sol,0,1,0,0,4.54,OK,0.4.25,0,1,0,0,results/mythril/qian/raw_json/40757.json
40758.sol,1,0,0,0,78.26,OK,0.4.25,3,0,0,0,results/mythril/qian/raw_json/40758.json
40759.sol,1,0,0,1,9.58,OK,0.4.25,1,0,0,1,results/mythril/qian/raw_json/40759.json
40760.sol,1,0,0,0,56.34,OK,0.4.25,1,0,0,0,results/mythril/qian/raw_json/40760.json
40761.sol,1,0,0,1,10.22,OK,0.4.25,2,0,0,1,results/mythril/qian/raw_json/40761.json
40762.sol,1,0,0,0,23.81,OK,0.4.25,3,0,0,0,results/mythril/qian/raw_json/40762.json
40763.sol,1,0,0,0,22.68,OK,0.4.25,1,0,0,0,results/mythril/qian/raw_json/40763.json
40764.sol,1,0,0,0,30.56,OK,0.4.25,3,0,0,0,results/mythril/qian/raw_json/40764.json
40765.sol,1,0,0,0,80.26,OK,0.4.25,3,0,0,0,results/mythril/qian/raw_json/40765.json
40766.sol,0,0,0,0,13.17,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/40766.json
40768.sol,1,0,0,0,18.8,OK,0.4.25,1,0,0,0,results/mythril/qian/raw_json/40768.json
40770.sol,1,0,0,1,25.46,OK,0.4.25,5,0,0,1,results/mythril/qian/raw_json/40770.json
40771.sol,1,0,0,0,32.05,OK,0.4.25,1,0,0,0,results/mythril/qian/raw_json/40771.json
40772.sol,1,0,0,1,15.51,OK,0.4.25,2,0,0,1,results/mythril/qian/raw_json/40772.json
40774.sol,1,0,0,0,304.58,OK,0.4.25,1,0,0,0,results/mythril/qian/raw_json/40774.json
40775.sol,1,0,0,1,22.57,OK,0.4.25,4,0,0,1,results/mythril/qian/raw_json/40775.json
40776.sol,1,0,0,0,84.05,OK,0.4.25,3,0,0,0,results/mythril/qian/raw_json/40776.json
40777.sol,1,0,0,1,10.27,OK,0.4.25,2,0,0,1,results/mythril/qian/raw_json/40777.json
40778.sol,1,0,0,0,58.28,OK,0.4.25,1,0,0,0,results/mythril/qian/raw_json/40778.json
40779.sol,1,0,0,1,20.66,OK,0.4.25,2,0,0,1,results/mythril/qian/raw_json/40779.json
40780.sol,1,0,0,0,82.35,OK,0.4.25,3,0,0,0,results/mythril/qian/raw_json/40780.json
40781.sol,0,0,0,0,78.67,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/40781.json
40782.sol,1,0,0,0,23.16,OK,0.4.25,1,0,0,0,results/mythril/qian/raw_json/40782.json
40783.sol,0,0,0,0,5.49,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/40783.json
40784.sol,0,0,0,0,5.58,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/40784.json
40785.sol,0,0,0,0,4.97,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/40785.json
40786.sol,0,0,0,0,4.65,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/40786.json
40787.sol,0,0,0,0,5.16,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/40787.json
40788.sol,0,0,0,0,4.19,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/40788.json
40789.sol,0,0,0,0,4.1,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/40789.json
419.sol,0,1,1,0,12.75,OK,0.4.25,0,1,1,0,results/mythril/qian/raw_json/419.json
42.sol,0,1,1,0,12.09,OK,0.4.25,0,1,1,0,results/mythril/qian/raw_json/42.json
4225.sol,0,0,0,0,3.45,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/4225.json
44.sol,0,0,1,0,3.92,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/44.json
4467.sol,0,0,0,0,5.37,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/4467.json
4474.sol,0,0,0,0,3.46,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/4474.json
4523.sol,0,0,0,0,5.76,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/4523.json
4524.sol,0,0,1,0,9.32,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/4524.json
4587.sol,0,0,0,0,4.83,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/4587.json
4588.sol,0,0,0,0,4.16,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/4588.json
4590.sol,0,0,0,0,4.72,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/4590.json
4598.sol,0,0,0,0,9.88,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/4598.json
4717.sol,0,0,1,0,4.04,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/4717.json
4832.sol,1,0,0,1,11.28,OK,0.4.25,4,0,0,1,results/mythril/qian/raw_json/4832.json
4882.sol,1,0,1,0,9.56,OK,0.4.25,1,0,1,0,results/mythril/qian/raw_json/4882.json
4922.sol,0,0,0,0,4.93,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/4922.json
4926.sol,0,0,1,0,4.64,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/4926.json
496.sol,0,0,1,0,4.6,OK,0.4.25,0,0,2,0,results/mythril/qian/raw_json/496.json
49728.sol,0,1,0,0,305.25,OK,0.4.25,0,1,0,0,results/mythril/qian/raw_json/49728.json
4993.sol,0,0,1,0,3.89,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/4993.json
5.sol,0,0,0,0,3.58,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/5.json
50000.sol,0,0,0,0,4.52,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/50000.json
50001.sol,0,0,1,0,6.69,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/50001.json
50002.sol,1,0,0,0,84.67,OK,0.4.25,3,0,0,0,results/mythril/qian/raw_json/50002.json
50003.sol,1,0,0,0,306.47,OK,0.4.25,3,0,0,0,results/mythril/qian/raw_json/50003.json
50005.sol,1,0,0,0,306.52,OK,0.4.25,3,0,0,0,results/mythril/qian/raw_json/50005.json
50006.sol,1,0,0,0,33.73,OK,0.4.25,3,0,0,0,results/mythril/qian/raw_json/50006.json
50007.sol,0,0,0,0,4.77,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/50007.json
50008.sol,1,0,0,1,11.17,OK,0.4.25,6,0,0,1,results/mythril/qian/raw_json/50008.json
50009.sol,0,0,0,0,5.67,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/50009.json
50010.sol,0,0,0,0,4.03,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/50010.json
50011.sol,1,0,0,0,307.88,OK,0.4.25,3,0,0,0,results/mythril/qian/raw_json/50011.json
50012.sol,0,0,0,0,4.74,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/50012.json
50013.sol,1,0,0,1,27.28,OK,0.4.25,3,0,0,1,results/mythril/qian/raw_json/50013.json
50014.sol,1,1,0,0,44.89,OK,0.4.25,5,2,0,0,results/mythril/qian/raw_json/50014.json
50015.sol,1,0,0,1,17.62,OK,0.4.25,2,0,0,1,results/mythril/qian/raw_json/50015.json
50016.sol,1,0,0,1,10.96,OK,0.4.25,2,0,0,1,results/mythril/qian/raw_json/50016.json
50017.sol,1,0,0,1,17.45,OK,0.4.25,2,0,0,1,results/mythril/qian/raw_json/50017.json
50018.sol,0,0,0,0,4.72,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/50018.json
50019.sol,0,0,1,0,226.13,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/50019.json
50020.sol,1,0,0,1,26.42,OK,0.4.25,3,0,0,1,results/mythril/qian/raw_json/50020.json
50021.sol,0,0,0,0,5.79,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/50021.json
50022.sol,1,0,0,1,21.53,OK,0.4.25,3,0,0,1,results/mythril/qian/raw_json/50022.json
50023.sol,0,0,0,0,4.06,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/50023.json
50024.sol,1,0,0,1,10.51,OK,0.4.25,2,0,0,1,results/mythril/qian/raw_json/50024.json
50025.sol,0,0,0,0,4.45,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/50025.json
50026.sol,0,0,0,0,5.73,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/50026.json
50027.sol,0,0,0,0,6.26,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/50027.json
50028.sol,0,0,0,0,4.53,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/50028.json
50029.sol,0,0,0,0,3.57,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/50029.json
50030.sol,0,0,0,0,5.22,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/50030.json
50031.sol,0,0,0,0,6.02,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/50031.json
50032.sol,0,0,0,0,5.34,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/50032.json
50033.sol,0,0,0,0,4.19,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/50033.json
50034.sol,0,0,0,0,5.08,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/50034.json
50035.sol,0,0,0,0,5.53,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/50035.json
50036.sol,0,0,0,0,6.18,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/50036.json
50062.sol,0,0,0,0,3.54,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/50062.json
50063.sol,0,0,0,0,3.78,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/50063.json
50215.sol,0,0,1,0,4.13,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/50215.json
50216.sol,0,0,1,0,10.53,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/50216.json
50217.sol,0,0,0,0,4.11,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/50217.json
50219.sol,0,0,0,0,3.64,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/50219.json
