filename,solc_version,exit_status,duration_s,reentrancy,overflow,timestamp,tod
0x70f9eddb3931491aab1aeafbc1e7f1ca2a012db4.sol,0.4.19,OK,305.89,1,0,0,1
0x7541b76cb60f4c60af330c208b0623b7f54bf615.sol,0.4.25,OK,0,1,1,1,0
0x78c2a1e91b52bca4130b6ed9edd9fbcfd4671c37.sol,0.4.19,OK,305.87,1,0,0,1
0x7a4349a749e59a5736efb7826ee3496a2dfd5489.sol,0.4.19,OK,305.98,1,0,0,1
0x7a8721a9d64c74da899424c1b52acbf58ddc9782.sol,0.4.19,OK,0,0,0,0,0
0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3.sol,0.4.25,OK,0,1,1,1,0
0x7d09edb07d23acb532a82be3da5c17d9d85806b4.sol,0.4.24,OK,317.78,1,0,0,0
0x806a6bd219f162442d992bdc4ee6eba1f2c5a707.sol,0.4.19,OK,307.25,1,0,0,1
0x84d9ec85c9c568eb332b7226a8f826d897e0a4a8.sol,0.4.16,TIMEOUT,660.28,0,0,0,0
0x89c1b3807d4c67df034fffb62f3509561218d30b.sol,0.4.26,OK,336.89,1,1,0,0
0x8c7777c45481dba411450c228cb692ac3d550344.sol,0.4.19,OK,0,1,0,0,0
0x8fd1e427396ddb511533cf9abdbebd0a7e08da35.sol,0.4.18,OK,357.18,1,0,0,0
0x93c32845fae42c83a70e5f06214c8433665c2ab5.sol,0.4.25,OK,0,1,1,1,0
0x941d225236464a25eb18076df7da6a91d0f95e9e.sol,0.4.19,OK,0,1,0,0,0
0x958a8f594101d2c0485a52319f29b2647f2ebc06.sol,0.4.16,TIMEOUT,660.26,0,0,0,0
0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b.sol,0.4.19,OK,0,1,0,1,0
0x9d06cbafa865037a01d322d3f4222fa3e04e5488.sol,0.4.23,OK,308.57,1,0,0,0
0xa1fceeff3acc57d257b917e30c4df661401d6431.sol,0.4.18,OK,94.28,1,0,0,0
0xa46edd6a9a93feec36576ee5048146870ea2c3ae.sol,0.4.18,OK,107.79,1,1,0,0
0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8.sol,0.4.19,OK,0,1,0,0,0
0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6.sol,0.4.23,OK,357.73,1,0,0,0
0xb11b2fed6c9354f7aa2f658d3b4d7b31d8a13b77.sol,0.4.24,TIMEOUT,660.26,0,0,0,0
0xb37f18af15bafb869a065b61fc83cfc44ed9cc27.sol,0.4.24,OK,307.66,1,0,0,0
0xb5e1b1ee15c6fa0e48fce100125569d430f1bd12.sol,0.4.19,OK,0,1,0,0,0
0xb620cee6b52f96f3c6b253e6eea556aa2d214a99.sol,0.4.23,OK,315.43,1,0,0,0
0xb7c5c5aa4d42967efe906e1b66cb8df9cebf04f7.sol,0.4.23,OK,303.82,1,0,0,1
0xb93430ce38ac4a6bb47fb1fc085ea669353fd89e.sol,0.4.19,OK,0,1,0,0,0
0xbaa3de6504690efb064420d89e871c27065cdd52.sol,0.4.23,TIMEOUT,660.21,0,0,0,0
0xbaf51e761510c1a11bf48dd87c0307ac8a8c8a4f.sol,0.4.19,OK,0,1,0,0,0
0xbe4041d55db380c5ae9d4a9b9703f1ed4e7e3888.sol,0.4.19,OK,0,1,0,1,0
0xbebbfe5b549f5db6e6c78ca97cac19d1fb03082c.sol,0.4.24,TIMEOUT,660.23,0,0,0,0
0xcead721ef5b11f1a7b530171aab69b16c5e66b6e.sol,0.4.25,OK,0,1,1,1,0
0xd2018bfaa266a9ec0a1a84b061640faa009def76.sol,0.4.19,OK,306.78,1,0,0,1
0xd5967fed03e85d1cce44cab284695b41bc675b5c.sol,0.4.24,OK,69.95,1,0,0,0
0xdb1c55f6926e7d847ddf8678905ad871a68199d2.sol,0.4.19,OK,305.72,1,0,0,1
0xe09b1ab8111c2729a76f16de96bc86a7af837928.sol,0.4.24,OK,344.69,1,0,0,0
0xe4eabdca81e31d9acbc4af76b30f532b6ed7f3bf.sol,0.4.19,OK,305.98,1,0,0,1
0xe82f0742a71a02b9e9ffc142fdcb6eb1ed06fb87.sol,0.4.19,OK,306.01,1,0,0,1
0xe894d54dca59cb53fe9cbc5155093605c7068220.sol,0.4.24,OK,76.43,1,0,0,0
0xec329ffc97d75fe03428ae155fc7793431487f63.sol,0.4.11,TIMEOUT,660.27,0,0,0,0
0xf015c35649c82f5467c9c74b7f28ee67665aad68.sol,0.4.25,OK,0,1,1,1,0
0xf2570186500a46986f3139f65afedc2afe4f445d.sol,0.4.16,OK,18.07,1,0,0,0
0xf29ebe930a539a60279ace72c707cba851a57707.sol,0.4.24,OK,45.37,1,0,0,1
0xf70d589d76eebdd7c12cc5eec99f8f6fa4233b9e.sol,0.4.19,OK,305.86,1,0,0,1
BECToken.sol,0.4.16,OK,144.45,0,0,0,0
ERC20.sol,0.4.24,OK,314.0,0,0,0,0
FibonacciBalance.sol,0.4.22,OK,347.09,1,1,0,1
FindThisHash.sol,0.4.22,OK,11.78,0,0,0,0
arbitrary_location_write_simple.sol,0.4.25,OK,56.28,0,1,0,0
auction.sol,0.4.15,OK,42.07,0,0,0,1
blackjack.sol,0.4.26,OK,346.74,0,0,0,0
crypto_roulette.sol,0.4.19,OK,165.84,0,0,1,0
dos_address.sol,0.4.25,OK,4.93,0,0,0,0
dos_number.sol,0.4.25,OK,23.8,0,0,0,0
dos_simple.sol,0.4.25,OK,4.27,0,0,0,0
eth_tx_order_dependence_minimal.sol,0.4.16,OK,32.62,0,0,0,1
ether_lotto.sol,0.4.15,OK,41.44,0,0,1,1
etheraffle.sol,0.4.16,OK,329.18,0,0,0,0
etherbank.sol,0.4.26,OK,48.06,1,0,0,1
etherpot_lotto.sol,0.4.26,OK,96.57,0,1,0,0
etherstore.sol,0.4.26,OK,176.17,1,1,1,0
governmental_survey.sol,0.4.26,OK,204.26,1,0,0,0
guess_the_random_number.sol,0.4.21,OK,46.83,0,0,0,0
incorrect_constructor_name1.sol,0.4.24,OK,31.54,0,0,0,1
incorrect_constructor_name2.sol,0.4.24,OK,32.25,0,0,0,1
incorrect_constructor_name3.sol,0.4.24,OK,32.17,0,0,0,1
insecure_transfer.sol,0.4.26,OK,20.19,0,0,0,0
integer_overflow_1.sol,0.4.15,OK,7.44,0,1,0,0
integer_overflow_add.sol,0.4.19,OK,6.69,0,1,0,0
integer_overflow_benign_1.sol,0.4.19,OK,3.93,0,0,0,0
integer_overflow_mapping_sym_1.sol,0.4.11,OK,8.53,0,1,0,0
integer_overflow_minimal.sol,0.4.19,OK,6.68,0,1,0,0
integer_overflow_mul.sol,0.4.19,OK,6.78,0,1,0,0
integer_overflow_multitx_multifunc_feasible.sol,0.4.23,OK,8.93,0,1,0,0
integer_overflow_multitx_onefunc_feasible.sol,0.4.23,OK,7.85,0,1,0,0
king_of_the_ether_throne.sol,0.4.26,OK,354.32,0,0,0,0
list_dos.sol,0.4.26,OK,320.83,0,1,1,0
lottery.sol,0.4.26,OK,19.45,0,0,0,0
lotto.sol,0.4.18,OK,16.9,0,0,0,1
lottopollo.sol,0.4.26,OK,5.71,0,0,1,0
lucky_doubler.sol,0.4.26,TIMEOUT,360.19,0,0,0,0
mapping_write.sol,0.4.24,OK,56.86,0,0,0,1
mishandled.sol,0.4.26,OK,11.65,0,0,0,1
modifier_reentrancy.sol,0.4.24,OK,53.65,1,0,0,0
multiowned_vulnerable.sol,0.4.23,OK,354.93,0,0,0,1
mycontract.sol,0.4.24,OK,9.15,0,0,0,0
name_registrar.sol,0.4.15,OK,14.91,0,0,0,0
odds_and_evens.sol,0.4.26,OK,146.9,0,1,0,0
old_blockhash.sol,0.4.24,OK,269.14,0,1,0,0
open_address_lottery.sol,0.4.19,OK,305.84,0,0,0,0
overflow_simple_add.sol,0.4.25,OK,6.99,0,1,0,0
overflow_single_tx.sol,0.4.23,OK,213.62,0,1,0,0
parity_wallet_bug_1.sol,0.4.26,"MYTHRIL_ERROR:Solc experienced a fatal error.

datasets/sbc/access_control/parity_wallet_bug_1.sol:18:1: SyntaxErr",2.82,0,0,0,0
parity_wallet_bug_2.sol,0.4.26,OK,330.27,0,1,0,0
phishable.sol,0.4.22,OK,25.78,0,0,0,1
proxy.sol,0.4.24,OK,24.01,0,0,0,0
random_number_generator.sol,0.4.25,OK,2.99,0,0,0,0
reentrance.sol,0.4.18,OK,305.97,1,0,0,0
reentrancy_bonus.sol,0.4.24,OK,185.95,1,0,0,1
reentrancy_cross_function.sol,0.4.24,OK,76.24,1,0,0,1
reentrancy_dao.sol,0.4.19,OK,59.39,1,0,0,1
reentrancy_insecure.sol,0.5.0,OK,35.16,1,0,0,1
reentrancy_simple.sol,0.4.15,OK,89.97,1,0,0,1
roulette.sol,0.4.25,OK,303.21,0,0,1,1
rubixi.sol,0.4.15,OK,280.74,0,0,0,0
send_loop.sol,0.4.24,OK,9.38,0,0,0,1
short_address_example.sol,0.4.11,OK,14.49,0,0,0,0
simple_dao.sol,0.4.26,OK,162.98,1,0,0,0
simple_suicide.sol,0.4.26,OK,3.85,0,0,0,0
smart_billions.sol,0.4.13,OK,655.09,0,1,0,0
spank_chain_payment.sol,0.4.23,OK,0,0,0,0,0
timed_crowdsale.sol,0.4.25,OK,3.6,0,0,0,0
timelock.sol,0.4.26,OK,157.31,0,1,1,1
token.sol,0.4.18,OK,15.43,0,1,0,0
tokensalechallenge.sol,0.4.21,OK,303.63,0,1,0,0
unchecked_return_value.sol,0.4.25,OK,16.09,1,0,0,0
unprotected0.sol,0.4.15,OK,5.77,0,0,0,0
wallet_02_refund_nosub.sol,0.4.24,OK,307.82,0,0,0,1
wallet_03_wrong_constructor.sol,0.4.24,OK,305.35,0,0,0,1
wallet_04_confused_sign.sol,0.4.24,OK,305.06,0,1,0,0
