filename,solc_version,exit_status,duration_s,reentrancy,overflow,timestamp,tod
4832.sol,0.4.26,N/A,0.5,-1,-1,-1,-1
4882.sol,0.4.26,FP,0.5,-1,-1,1,-1
4922.sol,0.4.26,TN,0.57,-1,-1,0,-1
4926.sol,0.4.26,TP,0.52,-1,-1,1,-1
496.sol,0.4.26,FP,0.44,-1,-1,1,-1
49728.sol,0.4.26,TP,0.61,-1,-1,1,-1
4993.sol,0.4.26,FP,0.54,-1,-1,1,-1
5.sol,0.4.26,N/A,0.47,-1,-1,-1,-1
50000.sol,0.4.26,N/A,0.74,0,-1,-1,-1
50001.sol,0.4.26,FP,0.49,0,-1,1,-1
50002.sol,0.4.26,N/A,0.54,1,-1,-1,-1
50003.sol,0.4.26,TP,0.77,1,-1,-1,-1
50005.sol,0.4.26,TP,1.16,1,-1,-1,-1
50006.sol,0.4.26,TP,1.01,1,-1,-1,-1
50007.sol,0.4.26,N/A,0.54,1,-1,-1,-1
50008.sol,0.4.26,TP,0.7,1,-1,-1,-1
50009.sol,0.4.26,TP,0.93,1,-1,-1,-1
50010.sol,0.4.26,N/A,0.54,1,-1,-1,-1
50011.sol,0.4.26,TP,0.77,1,-1,-1,-1
50013.sol,0.4.26,N/A,0.76,1,-1,-1,-1
50014.sol,0.4.26,N/A,0.55,1,-1,-1,-1
50015.sol,0.4.26,N/A,0.7,1,-1,-1,-1
50016.sol,0.4.26,TP,1.18,1,-1,-1,-1
50017.sol,0.4.26,TP,0.67,1,-1,-1,-1
50018.sol,0.4.26,TP,0.78,1,-1,-1,-1
50019.sol,0.4.26,TP,1.0,1,-1,-1,-1
50020.sol,0.4.26,TP,0.69,1,-1,-1,-1
50021.sol,0.4.26,N/A,0.86,1,-1,-1,-1
50022.sol,0.4.26,TP,1.28,1,-1,-1,-1
50023.sol,0.4.26,TP,1.01,1,-1,-1,-1
50024.sol,0.4.26,TP,0.8,1,-1,-1,-1
50025.sol,0.4.26,TP,0.77,1,-1,-1,-1
50026.sol,0.4.26,N/A,0.86,1,-1,-1,-1
50027.sol,0.4.26,N/A,0.76,0,-1,-1,-1
50028.sol,0.4.26,TN,0.82,0,-1,-1,-1
50029.sol,0.4.26,TN,0.81,0,-1,-1,-1
50030.sol,0.4.26,N/A,0.65,1,-1,-1,-1
50031.sol,0.4.26,FP,1.0,1,-1,-1,-1
50032.sol,0.4.26,FP,1.1,1,-1,-1,-1
50033.sol,0.4.26,TN,1.07,0,-1,-1,-1
50034.sol,0.4.26,TN,0.96,0,-1,-1,-1
50035.sol,0.4.26,FP,0.97,1,-1,-1,-1
50036.sol,0.4.26,N/A,0.59,1,-1,-1,-1
50062.sol,0.4.26,TP,0.66,-1,-1,1,-1
50063.sol,0.4.26,TP,0.52,-1,-1,1,-1
50215.sol,0.4.26,TP,0.52,-1,-1,1,-1
50216.sol,0.4.26,TP,0.55,-1,-1,1,-1
50217.sol,0.4.26,TP,0.5,-1,-1,1,-1
50219.sol,0.4.26,FN,0.4,-1,-1,0,-1
50221.sol,0.4.26,FP,0.5,-1,-1,1,-1
50222.sol,0.4.26,TP,0.46,-1,-1,1,-1
50330.sol,0.4.26,N/A,0.89,-1,-1,-1,-1
50331.sol,0.4.26,N/A,1.08,-1,-1,-1,-1
50336.sol,0.4.26,N/A,1.45,-1,-1,-1,-1
50337.sol,0.4.26,N/A,1.52,-1,-1,-1,-1
50338.sol,0.4.26,N/A,1.44,-1,-1,-1,-1
50339.sol,0.4.26,N/A,1.17,-1,-1,-1,-1
50440.sol,0.4.26,N/A,1.22,-1,-1,-1,-1
50441.sol,0.4.26,N/A,1.33,-1,-1,-1,-1
50442.sol,0.4.26,N/A,1.16,-1,-1,-1,-1
50444.sol,0.4.26,N/A,0.94,-1,-1,-1,-1
50445.sol,0.4.26,N/A,0.83,-1,-1,-1,-1
50446.sol,0.4.26,N/A,0.62,-1,-1,-1,-1
50447.sol,0.4.26,N/A,0.68,-1,-1,-1,-1
50449.sol,0.4.26,N/A,0.64,-1,-1,-1,-1
50550.sol,0.4.26,N/A,0.98,-1,-1,-1,-1
50551.sol,0.4.26,N/A,0.69,-1,-1,-1,-1
50553.sol,0.4.26,N/A,0.64,-1,-1,-1,-1
50554.sol,0.4.26,N/A,0.81,-1,-1,-1,-1
50555.sol,0.4.26,N/A,0.69,-1,-1,-1,-1
50557.sol,0.4.26,N/A,0.66,-1,-1,-1,-1
50558.sol,0.4.26,N/A,0.63,-1,-1,-1,-1
50559.sol,0.4.26,N/A,0.65,-1,-1,-1,-1
50660.sol,0.4.26,N/A,0.86,-1,-1,-1,-1
50661.sol,0.4.26,N/A,0.85,-1,-1,-1,-1
50662.sol,0.4.26,N/A,0.73,-1,-1,-1,-1
50663.sol,0.4.26,N/A,0.73,-1,-1,-1,-1
50664.sol,0.4.26,N/A,0.93,-1,-1,-1,-1
50665.sol,0.4.26,N/A,0.67,-1,-1,-1,-1
50666.sol,0.4.26,N/A,0.64,-1,-1,-1,-1
50668.sol,0.4.26,N/A,0.62,-1,-1,-1,-1
50669.sol,0.4.26,N/A,0.79,-1,-1,-1,-1
50770.sol,0.4.26,N/A,0.72,-1,-1,-1,-1
50771.sol,0.4.26,N/A,0.7,-1,-1,-1,-1
50773.sol,0.4.26,N/A,0.75,-1,-1,-1,-1
50774.sol,0.4.26,N/A,0.73,-1,-1,-1,-1
50775.sol,0.4.26,N/A,0.88,-1,-1,-1,-1
50776.sol,0.4.26,N/A,1.01,-1,-1,-1,-1
50777.sol,0.4.26,N/A,1.12,-1,-1,-1,-1
50778.sol,0.4.26,N/A,1.2,-1,-1,-1,-1
50779.sol,0.4.26,N/A,1.29,-1,-1,-1,-1
50780.sol,0.4.26,N/A,0.96,-1,-1,-1,-1
50781.sol,0.4.26,N/A,0.68,-1,-1,-1,-1
50782.sol,0.4.26,N/A,0.68,-1,-1,-1,-1
50783.sol,0.4.26,N/A,0.69,-1,-1,-1,-1
50784.sol,0.4.26,N/A,0.64,-1,-1,-1,-1
50785.sol,0.4.26,N/A,0.61,-1,-1,-1,-1
50786.sol,0.4.26,N/A,0.71,-1,-1,-1,-1
50787.sol,0.4.26,N/A,0.83,-1,-1,-1,-1
50788.sol,0.4.26,N/A,0.61,-1,-1,-1,-1
50789.sol,0.4.26,N/A,0.69,-1,-1,-1,-1
50791.sol,0.4.26,N/A,0.75,-1,-1,-1,-1
50792.sol,0.4.26,N/A,0.86,-1,-1,-1,-1
50793.sol,0.4.26,N/A,0.78,-1,-1,-1,-1
50794.sol,0.4.26,N/A,0.61,-1,-1,-1,-1
50795.sol,0.4.26,N/A,0.6,-1,-1,-1,-1
50798.sol,0.4.26,N/A,0.69,-1,-1,-1,-1
50799.sol,0.4.26,N/A,0.67,-1,-1,-1,-1
5132.sol,0.4.26,FP,0.54,-1,-1,1,-1
5142.sol,0.4.26,TP,0.57,-1,-1,1,-1
5143.sol,0.4.26,TP,0.6,-1,-1,1,-1
5164.sol,0.4.26,TP,0.46,-1,-1,1,-1
5259.sol,0.4.26,FP,0.47,-1,-1,1,-1
5339.sol,0.4.26,TP,0.45,-1,-1,1,-1
538.sol,0.4.26,TP,0.53,-1,-1,1,-1
5629.sol,0.4.26,N/A,0.62,-1,-1,-1,-1
578.sol,0.4.26,FP,0.52,-1,-1,1,-1
5934.sol,0.4.26,TP,0.62,-1,-1,1,-1
595.sol,0.4.26,TP,0.54,-1,-1,1,-1
5975.sol,0.4.26,FN,0.4,-1,-1,0,-1
6149.sol,0.4.26,TN,0.47,-1,-1,0,-1
6192.sol,0.4.26,N/A,0.52,-1,-1,-1,-1
6199.sol,0.4.26,TN,0.64,-1,-1,0,-1
6220.sol,0.4.26,TP,0.56,-1,-1,1,-1
625.sol,0.4.26,TP,0.57,-1,-1,1,-1
626.sol,0.4.26,TP,0.56,-1,-1,1,-1
6272.sol,0.4.26,TN,0.52,-1,-1,0,-1
6348.sol,0.4.26,TN,0.48,-1,-1,0,-1
6369.sol,0.4.26,TP,0.48,-1,-1,1,-1
649.sol,0.4.26,TP,0.52,-1,-1,1,-1
650.sol,0.4.26,FP,0.45,-1,-1,1,-1
6534.sol,0.4.26,FP,0.49,-1,-1,1,-1
6578.sol,0.4.26,TP,0.64,-1,-1,1,-1
6603.sol,0.4.26,N/A,1.27,-1,-1,-1,-1
6606.sol,0.4.26,N/A,1.37,-1,-1,-1,-1
666.sol,0.4.26,FN,0.49,-1,-1,0,-1
6929.sol,0.4.26,TP,0.58,-1,-1,1,-1
711.sol,0.4.26,TN,0.47,-1,-1,0,-1
7134.sol,0.4.26,TP,0.44,-1,-1,1,-1
7330.sol,0.4.26,TP,0.51,-1,-1,1,-1
737.sol,0.4.26,FP,0.45,-1,-1,1,-1
738.sol,0.4.26,FP,0.57,-1,-1,1,-1
739.sol,0.4.26,TP,0.48,-1,-1,1,-1
740.sol,0.4.26,FP,0.55,-1,-1,1,-1
7419.sol,0.4.26,FN,0.55,-1,-1,0,-1
7570.sol,0.4.26,TP,0.39,-1,-1,1,-1
7593.sol,0.4.26,TP,0.49,-1,-1,1,-1
797.sol,0.4.26,TP,0.58,-1,-1,1,-1
798.sol,0.4.26,FP,0.42,-1,-1,1,-1
8025.sol,0.4.26,FP,0.49,-1,-1,1,-1
8026.sol,0.4.26,FP,0.42,-1,-1,1,-1
8099.sol,0.4.26,TN,0.53,-1,-1,0,-1
8141.sol,0.4.26,TN,0.5,-1,-1,0,-1
8342.sol,0.4.26,FN,0.47,-1,-1,0,-1
84.sol,0.4.26,TP,0.59,-1,-1,1,-1
8606.sol,0.4.26,FN,0.52,-1,-1,0,-1
8826.sol,0.4.26,FP,0.49,-1,-1,1,-1
883.sol,0.4.26,FN,0.39,-1,-1,0,-1
8872.sol,0.4.26,N/A,0.57,-1,-1,-1,-1
911.sol,0.4.26,FN,0.38,-1,-1,0,-1
9208.sol,0.4.26,TP,0.53,-1,-1,1,-1
9230.sol,0.4.26,FN,0.5,-1,-1,0,-1
9377.sol,0.4.26,TP,0.52,-1,-1,1,-1
9379.sol,0.4.26,TP,0.54,-1,-1,1,-1
9428.sol,0.4.26,FP,0.55,-1,-1,1,-1
948.sol,0.4.26,FN,0.5,-1,-1,0,-1
9560.sol,0.4.26,FP,0.56,-1,-1,1,-1
9654.sol,0.4.26,FN,0.69,-1,-1,0,-1
9820.sol,0.4.26,TN,0.44,-1,-1,0,-1
9850.sol,0.4.26,FN,0.45,-1,-1,0,-1
9918.sol,0.4.26,FN,0.47,-1,-1,0,-1
